0	2975	72.5000000000000	1
0	2756.43000000000	29	1
1354.23000000000	1580	384.250000000000	1
1354.23000000000	1584	358.875000000000	2
929.880000000000	2819.16000000000	29	2
0	2975	87	2
0	1584	134.125000000000	2
0	1719.54000000000	79.7500000000000	2
0	2968	65.2500000000000	2
826.560000000000	2968	43.5000000000000	2
1354.23000000000	1584	253.750000000000	2
0	2871	188.500000000000	2
1354.23000000000	1584	250.125000000000	2
0	2778	253.750000000000	2
1354.23000000000	1760.13000000000	76.1250000000000	2
1354.23000000000	1584	315.375000000000	2
0	2335.77000000000	36.2500000000000	2
0	2680	304.500000000000	2
0	2376.36000000000	54.3750000000000	2
1354.23000000000	2003.67000000000	54.3750000000000	2
1354.23000000000	1584	250.125000000000	2
1022.13000000000	1584	76.1250000000000	2
0	1584	43.5000000000000	2
0	1890	166.750000000000	2
0	918.810000000000	145	2
0	850	565.500000000000	2
0	800	126.875000000000	2
0	750	768.500000000000	2
0	800	152.250000000000	2
0	750	344.375000000000	2
0	764	261	2
0	750	235.625000000000	2
0	1300	290	2
0	1300	290	2
0	750	239.250000000000	2
0	764	322.625000000000	2
0	750	290	2
0	800	152.250000000000	2
0	750	764.875000000000	2
0	800	130.500000000000	2
0	850	561.875000000000	2
0	1029.51000000000	141.375000000000	2
0	1830	159.500000000000	2
1029.51000000000	1580	184.875000000000	2
1354.23000000000	1580	217.500000000000	2
0	2346.84000000000	43.5000000000000	2
0	2680	315.375000000000	2
0	2346.84000000000	36.2500000000000	2
1354.23000000000	1580	322.625000000000	2
1354.23000000000	1719.54000000000	61.6250000000000	2
0	2778	257.375000000000	2
1354.23000000000	1580	239.250000000000	2
0	2871	184.875000000000	2
1354.23000000000	1580	195.750000000000	2
1177.11000000000	1580	47.1250000000000	2
944.640000000000	2968	36.2500000000000	2
0	2968	83.3750000000000	2
0	1708.47000000000	76.1250000000000	2
0	1580	126.875000000000	2
0	2975	72.5000000000000	2
0	2756.43000000000	29	2
1354.23000000000	1580	384.250000000000	2
1354.23000000000	1584	358.875000000000	2
929.880000000000	2819.16000000000	29	3
0	2975	87	3
0	1584	134.125000000000	3
0	1719.54000000000	79.7500000000000	3
0	2968	65.2500000000000	3
826.560000000000	2968	43.5000000000000	3
1354.23000000000	1584	253.750000000000	3
0	2871	188.500000000000	3
1354.23000000000	1584	250.125000000000	3
0	2778	253.750000000000	3
1354.23000000000	1760.13000000000	76.1250000000000	3
1354.23000000000	1584	315.375000000000	3
0	2335.77000000000	36.2500000000000	3
0	2680	304.500000000000	3
0	2376.36000000000	54.3750000000000	3
1354.23000000000	2003.67000000000	54.3750000000000	3
1354.23000000000	1584	250.125000000000	3
1022.13000000000	1584	76.1250000000000	3
0	1584	43.5000000000000	3
0	1890	166.750000000000	3
0	918.810000000000	145	3
0	850	565.500000000000	3
0	800	126.875000000000	3
0	750	768.500000000000	3
0	800	152.250000000000	3
0	750	344.375000000000	3
0	764	261	3
0	750	235.625000000000	3
0	1300	290	3
0	1300	295	3
0	841.578427000000	56.1797752800000	3
0	789.887640400000	240.449438200000	3
0	811.235955100000	414.606741600000	3
0	811.236000000000	134.831460700000	3
0	800	507	3
0	800	533	3
0	941.573033700000	329.500000000000	3
0	1631.46067400000	26.3898876400000	3
0	1741	96.2528089900000	3
0	1221.34831500000	552.932584300000	3
0	2037	300	3
0	2037	365	3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	1950	384     3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	1950	384	3
0	2037	365	3
0	2037	300	3
0	1221.34831500000	335.078651700000	3
0	1221.34831500000	438.449438200000	3
0	1741	95.7528089900000	3
0	1631.46067400000	26.0898876400000	3
0	941.573033700000	319.500000000000	3
0	800	617	3
0	800	433	3
0	867.415730300000	335.955056200000	3
0	1095	200	3
0	292.134831500000	175	3
